tweet_id,text
5739,Fantastic quality and service.
5740,Neither good nor bad.
5741,It does the job.
5742,Worst experience ever.
5743,Nothing special.
5744,Terrible service and rude staff.
5745,What an amazing experience 😍
5746,I hate this so much...
5747,Impressive! 👏
5748,Total waste of money.
5749,I hate this so much...
5750,Terrible service and rude staff.
5751,Impressive! 👏
5752,Extremely frustrating.
5753,Extremely frustrating.
5754,"It was okay, I guess."
5755,Total waste of money.
5756,So happy with this purchase!
5757,I hate this so much...
5758,Total waste of money.
5759,Would not recommend.
5760,The best I've ever used!
5761,It does the job.
5762,I hate this so much...
5763,Neither good nor bad.
5764,What an amazing experience 😍
5765,Neither good nor bad.
5766,Really disappointed.
5767,A wonderful experience overall.
5768,I regret trying this.
5769,I regret trying this.
5770,Pretty standard stuff.
5771,Neither good nor bad.
5772,Worst experience ever.
5773,A wonderful experience overall.
5774,"It was okay, I guess."
5775,Would not recommend.
5776,Mediocre at best.
5777,Highly recommend it to everyone!
5778,What an amazing experience 😍
5779,A wonderful experience overall.
5780,Not what I expected at all.
5781,What an amazing experience 😍
5782,Would not recommend.
5783,Would not recommend.
5784,I regret trying this.
5785,I regret trying this.
5786,Average experience.
5787,Totally worth it!
5788,Just fine.
5789,I regret trying this.
5790,Highly recommend it to everyone!
5791,Really disappointed.
5792,Absolutely love this!
5793,"It worked, nothing more."
5794,It does the job.
5795,So happy with this purchase!
5796,Just fine.
5797,I hate this so much...
5798,Neither good nor bad.
5799,I regret trying this.
5800,The best I've ever used!
5801,Absolutely love this!
5802,I regret trying this.
5803,Terrible service and rude staff.
5804,"It was okay, I guess."
5805,Highly recommend it to everyone!
5806,Worst experience ever.
5807,Fantastic quality and service.
5808,Extremely frustrating.
5809,Totally worth it!
5810,Just fine.
5811,"It was okay, I guess."
5812,Worst experience ever.
5813,Extremely frustrating.
5814,Extremely frustrating.
5815,The best I've ever used!
5816,Nothing special.
5817,Terrible service and rude staff.
5818,I regret trying this.
5819,Total waste of money.
5820,What an amazing experience 😍
5821,Loved every second of it.
5822,The best I've ever used!
5823,Highly recommend it to everyone!
5824,Just fine.
5825,Neither good nor bad.
5826,Pretty standard stuff.
5827,What an amazing experience 😍
5828,Impressive! 👏
5829,Neither good nor bad.
5830,Worst experience ever.
5831,Average experience.
5832,Impressive! 👏
5833,Impressive! 👏
5834,Not much to say about it.
5835,Totally worth it!
5836,Just fine.
5837,Terrible service and rude staff.
5838,"It worked, nothing more."
5839,The best I've ever used!
5840,Loved every second of it.
5841,Not what I expected at all.
5842,Totally worth it!
5843,Not what I expected at all.
5844,Just fine.
5845,Really disappointed.
5846,I regret trying this.
5847,I hate this so much...
5848,Terrible service and rude staff.
5849,So happy with this purchase!
5850,Nothing special.
5851,Impressive! 👏
5852,Mediocre at best.
5853,Worst experience ever.
5854,Nothing special.
5855,Terrible service and rude staff.
5856,Extremely frustrating.
5857,Totally worth it!
5858,I hate this so much...
5859,Not much to say about it.
5860,Highly recommend it to everyone!
5861,Average experience.
5862,The best I've ever used!
5863,What an amazing experience 😍
5864,"It was okay, I guess."
5865,It does the job.
5866,What an amazing experience 😍
5867,Terrible service and rude staff.
5868,Terrible service and rude staff.
5869,Absolutely love this!
5870,Mediocre at best.
5871,Nothing special.
5872,Would not recommend.
5873,Highly recommend it to everyone!
5874,Extremely frustrating.
5875,Not what I expected at all.
5876,Just fine.
5877,So happy with this purchase!
5878,I hate this so much...
5879,Mediocre at best.
5880,Not what I expected at all.
5881,Pretty standard stuff.
5882,The best I've ever used!
5883,Absolutely love this!
5884,Average experience.
5885,It does the job.
5886,Really disappointed.
5887,Really disappointed.
5888,Mediocre at best.
5889,Absolutely love this!
5890,Not what I expected at all.
5891,"So bad, avoid at all costs."
5892,Would not recommend.
5893,A wonderful experience overall.
5894,Really disappointed.
5895,Neither good nor bad.
5896,So happy with this purchase!
5897,Nothing special.
5898,I hate this so much...
5899,Worst experience ever.
5900,It does the job.
5901,A wonderful experience overall.
5902,"It was okay, I guess."
5903,So happy with this purchase!
5904,Terrible service and rude staff.
5905,Not what I expected at all.
5906,What an amazing experience 😍
5907,Mediocre at best.
5908,So happy with this purchase!
5909,Neither good nor bad.
5910,Neither good nor bad.
5911,Highly recommend it to everyone!
5912,Impressive! 👏
5913,"It was okay, I guess."
5914,I regret trying this.
5915,Loved every second of it.
5916,Mediocre at best.
5917,Just fine.
5918,Total waste of money.
5919,Worst experience ever.
5920,Terrible service and rude staff.
5921,"So bad, avoid at all costs."
5922,"It was okay, I guess."
5923,Extremely frustrating.
5924,The best I've ever used!
5925,I regret trying this.
5926,Impressive! 👏
5927,Mediocre at best.
5928,I hate this so much...
5929,Pretty standard stuff.
5930,Total waste of money.
5931,So happy with this purchase!
5932,Terrible service and rude staff.
5933,Totally worth it!
5934,Neither good nor bad.
5935,Would not recommend.
5936,Nothing special.
5937,Just fine.
5938,Impressive! 👏
5939,So happy with this purchase!
5940,Average experience.
5941,So happy with this purchase!
5942,I regret trying this.
5943,It does the job.
5944,Terrible service and rude staff.
5945,Absolutely love this!
5946,Impressive! 👏
5947,Just fine.
5948,"It worked, nothing more."
5949,"It worked, nothing more."
5950,Impressive! 👏
5951,Mediocre at best.
5952,Worst experience ever.
5953,Impressive! 👏
5954,Pretty standard stuff.
5955,Worst experience ever.
5956,What an amazing experience 😍
5957,Extremely frustrating.
5958,Impressive! 👏
5959,Pretty standard stuff.
5960,Not what I expected at all.
5961,Not what I expected at all.
5962,What an amazing experience 😍
5963,"So bad, avoid at all costs."
5964,Pretty standard stuff.
5965,Neither good nor bad.
5966,Neither good nor bad.
5967,Loved every second of it.
5968,A wonderful experience overall.
5969,What an amazing experience 😍
5970,What an amazing experience 😍
5971,Terrible service and rude staff.
5972,I hate this so much...
5973,Neither good nor bad.
5974,It does the job.
5975,Terrible service and rude staff.
5976,Loved every second of it.
5977,Nothing special.
5978,I regret trying this.
5979,"It worked, nothing more."
5980,Extremely frustrating.
5981,I regret trying this.
5982,Absolutely love this!
5983,Not much to say about it.
5984,Neither good nor bad.
5985,Mediocre at best.
5986,Average experience.
5987,Totally worth it!
5988,So happy with this purchase!
5989,Absolutely love this!
5990,So happy with this purchase!
5991,"It worked, nothing more."
5992,Pretty standard stuff.
5993,Not much to say about it.
5994,Really disappointed.
5995,Terrible service and rude staff.
5996,Not what I expected at all.
5997,Just fine.
5998,"So bad, avoid at all costs."
5999,Just fine.
6000,So happy with this purchase!
